miRNA,disease
hsa-miR-4306,hematologic cancer
hsa-miR-4319,hematologic cancer
hsa-miR-433-3p,hematologic cancer
hsa-miR-4429,hematologic cancer
hsa-miR-4458,hematologic cancer
hsa-miR-448,hematologic cancer
hsa-miR-449a,hematologic cancer
hsa-miR-449b-5p,hematologic cancer
hsa-miR-4500,hematologic cancer
hsa-miR-454-3p,hematologic cancer
hsa-miR-4644,hematologic cancer
hsa-miR-4735-3p,hematologic cancer
hsa-miR-4782-3p,hematologic cancer
hsa-miR-485-5p,hematologic cancer
hsa-miR-486-5p,hematologic cancer
hsa-miR-490-3p,hematologic cancer
hsa-miR-491-5p,hematologic cancer
hsa-miR-494-3p,hematologic cancer
hsa-miR-495-3p,hematologic cancer
hsa-miR-499a-5p,hematologic cancer
hsa-miR-505-3p,hematologic cancer
hsa-miR-506-3p,hematologic cancer
hsa-miR-520a-3p,hematologic cancer
hsa-miR-520c-3p,hematologic cancer
hsa-miR-520d-3p,hematologic cancer
hsa-miR-539-5p,hematologic cancer
hsa-miR-542-3p,hematologic cancer
hsa-miR-543,hematologic cancer
hsa-miR-590-3p,hematologic cancer
hsa-miR-590-5p,hematologic cancer
hsa-miR-599,hematologic cancer
hsa-miR-615-3p,hematologic cancer
hsa-miR-653-5p,hematologic cancer
hsa-miR-708-5p,hematologic cancer
hsa-miR-758-3p,hematologic cancer
hsa-miR-7-5p,hematologic cancer
hsa-miR-761,hematologic cancer
hsa-miR-873-5p,hematologic cancer
hsa-miR-876-5p,hematologic cancer
hsa-miR-92a-3p,hematologic cancer
hsa-miR-92b-3p,hematologic cancer
hsa-miR-9-5p,hematologic cancer
hsa-miR-96-5p,hematologic cancer
hsa-miR-98-5p,hematologic cancer
hsa-miR-125b-5p,hepatocellular carcinoma
hsa-miR-126-3p,hepatocellular carcinoma
hsa-miR-1271-5p,hepatocellular carcinoma
hsa-miR-132-3p,hepatocellular carcinoma
hsa-miR-144-3p,hepatocellular carcinoma
hsa-miR-149-5p,hepatocellular carcinoma
hsa-miR-150-5p,hepatocellular carcinoma
hsa-miR-185-5p,hepatocellular carcinoma
hsa-miR-191-5p,hepatocellular carcinoma
hsa-miR-192-5p,hepatocellular carcinoma
hsa-miR-200b-3p,hepatocellular carcinoma
hsa-miR-200c-3p,hepatocellular carcinoma
hsa-miR-212-3p,hepatocellular carcinoma
hsa-miR-215-5p,hepatocellular carcinoma
hsa-miR-296-3p,hepatocellular carcinoma
hsa-miR-300,hepatocellular carcinoma
hsa-miR-30a-5p,hepatocellular carcinoma
hsa-miR-30b-5p,hepatocellular carcinoma
hsa-miR-30c-5p,hepatocellular carcinoma
hsa-miR-30d-5p,hepatocellular carcinoma
hsa-miR-30e-5p,hepatocellular carcinoma
hsa-miR-31-5p,hepatocellular carcinoma
hsa-miR-381-3p,hepatocellular carcinoma
hsa-miR-410-3p,hepatocellular carcinoma
hsa-miR-429,hepatocellular carcinoma
hsa-miR-4306,hepatocellular carcinoma
hsa-miR-448,hepatocellular carcinoma
hsa-miR-4644,hepatocellular carcinoma
hsa-miR-486-5p,hepatocellular carcinoma
hsa-miR-542-3p,hepatocellular carcinoma
hsa-miR-653-5p,hepatocellular carcinoma
hsa-miR-96-5p,hepatocellular carcinoma
hsa-miR-101-3p,melanoma
hsa-miR-124-3p,melanoma
hsa-miR-125a-5p,melanoma
hsa-miR-125b-5p,melanoma
hsa-miR-126-3p,melanoma
hsa-miR-1271-5p,melanoma
hsa-miR-139-5p,melanoma
hsa-miR-141-3p,melanoma
hsa-miR-144-3p,melanoma
hsa-miR-146a-5p,melanoma
hsa-miR-146b-5p,melanoma
hsa-miR-149-5p,melanoma
hsa-miR-150-5p,melanoma
hsa-miR-153-3p,melanoma
hsa-miR-155-5p,melanoma
hsa-miR-182-5p,melanoma
hsa-miR-185-5p,melanoma
hsa-miR-191-5p,melanoma
hsa-miR-192-5p,melanoma
hsa-miR-197-3p,melanoma
hsa-miR-200a-3p,melanoma
hsa-miR-200b-3p,melanoma
hsa-miR-200c-3p,melanoma
hsa-miR-202-3p,melanoma
hsa-miR-204-5p,melanoma
hsa-miR-211-5p,melanoma
hsa-miR-215-5p,melanoma
hsa-miR-21-5p,melanoma
hsa-miR-27a-3p,melanoma
hsa-miR-27b-3p,melanoma
hsa-miR-28-5p,melanoma
hsa-miR-296-3p,melanoma
hsa-miR-300,melanoma
hsa-miR-30a-5p,melanoma
hsa-miR-30b-5p,melanoma
hsa-miR-30c-5p,melanoma
hsa-miR-30d-5p,melanoma
hsa-miR-30e-5p,melanoma
hsa-miR-3139,melanoma
hsa-miR-31-5p,melanoma
hsa-miR-320b,melanoma
hsa-miR-320c,melanoma
hsa-miR-320d,melanoma
hsa-miR-324-5p,melanoma
hsa-miR-329-3p,melanoma
hsa-miR-335-5p,melanoma
hsa-miR-338-3p,melanoma
hsa-miR-340-5p,melanoma
hsa-miR-342-3p,melanoma
hsa-miR-34a-5p,melanoma
hsa-miR-34c-5p,melanoma
hsa-miR-3529-5p,melanoma
hsa-miR-362-3p,melanoma
hsa-miR-371a-5p,melanoma
hsa-miR-376c-3p,melanoma
hsa-miR-379-5p,melanoma
hsa-miR-381-3p,melanoma
hsa-miR-410-3p,melanoma
hsa-miR-425-5p,melanoma
hsa-miR-429,melanoma
hsa-miR-4306,melanoma
hsa-miR-4319,melanoma
hsa-miR-4429,melanoma
hsa-miR-448,melanoma
hsa-miR-449a,melanoma
hsa-miR-449b-5p,melanoma
hsa-miR-4644,melanoma
hsa-miR-486-5p,melanoma
hsa-miR-490-3p,melanoma
hsa-miR-494-3p,melanoma
hsa-miR-495-3p,melanoma
hsa-miR-499a-5p,melanoma
hsa-miR-505-3p,melanoma
hsa-miR-506-3p,melanoma
hsa-miR-539-5p,melanoma
hsa-miR-542-3p,melanoma
hsa-miR-543,melanoma
hsa-miR-590-5p,melanoma
hsa-miR-615-3p,melanoma
hsa-miR-653-5p,melanoma
hsa-miR-708-5p,melanoma
hsa-miR-758-3p,melanoma
hsa-miR-9-5p,melanoma
hsa-miR-96-5p,melanoma
hsa-let-7a-5p,microinvasive gastric cancer
hsa-let-7b-5p,microinvasive gastric cancer
hsa-let-7c-5p,microinvasive gastric cancer
hsa-let-7d-5p,microinvasive gastric cancer
hsa-let-7e-5p,microinvasive gastric cancer
hsa-let-7f-5p,microinvasive gastric cancer
hsa-let-7g-5p,microinvasive gastric cancer
hsa-let-7i-5p,microinvasive gastric cancer
hsa-miR-101-3p,microinvasive gastric cancer
hsa-miR-103a-3p,microinvasive gastric cancer
hsa-miR-106a-5p,microinvasive gastric cancer
hsa-miR-106b-5p,microinvasive gastric cancer
hsa-miR-107,microinvasive gastric cancer
hsa-miR-10a-5p,microinvasive gastric cancer
hsa-miR-10b-5p,microinvasive gastric cancer
hsa-miR-122-5p,microinvasive gastric cancer
hsa-miR-124-3p,microinvasive gastric cancer
hsa-miR-125a-5p,microinvasive gastric cancer
hsa-miR-125b-5p,microinvasive gastric cancer
hsa-miR-126-3p,microinvasive gastric cancer
hsa-miR-1271-5p,microinvasive gastric cancer
hsa-miR-129-5p,microinvasive gastric cancer
hsa-miR-130a-3p,microinvasive gastric cancer
hsa-miR-130b-3p,microinvasive gastric cancer
hsa-miR-132-3p,microinvasive gastric cancer
hsa-miR-135a-5p,microinvasive gastric cancer
hsa-miR-135b-5p,microinvasive gastric cancer
hsa-miR-136-5p,microinvasive gastric cancer
hsa-miR-139-5p,microinvasive gastric cancer
hsa-miR-140-5p,microinvasive gastric cancer
hsa-miR-141-3p,microinvasive gastric cancer
hsa-miR-144-3p,microinvasive gastric cancer
hsa-miR-146a-5p,microinvasive gastric cancer
hsa-miR-146b-5p,microinvasive gastric cancer
hsa-miR-148a-3p,microinvasive gastric cancer
hsa-miR-148b-3p,microinvasive gastric cancer
hsa-miR-149-5p,microinvasive gastric cancer
hsa-miR-150-5p,microinvasive gastric cancer
hsa-miR-152-3p,microinvasive gastric cancer
hsa-miR-153-3p,microinvasive gastric cancer
hsa-miR-154-5p,microinvasive gastric cancer
hsa-miR-155-5p,microinvasive gastric cancer
hsa-miR-15a-5p,microinvasive gastric cancer
hsa-miR-15b-5p,microinvasive gastric cancer
hsa-miR-16-5p,microinvasive gastric cancer
hsa-miR-17-5p,microinvasive gastric cancer
hsa-miR-181a-5p,microinvasive gastric cancer
hsa-miR-181b-5p,microinvasive gastric cancer
hsa-miR-181c-5p,microinvasive gastric cancer
hsa-miR-181d-5p,microinvasive gastric cancer
hsa-miR-182-5p,microinvasive gastric cancer
hsa-miR-185-5p,microinvasive gastric cancer
hsa-miR-186-5p,microinvasive gastric cancer
hsa-miR-18a-5p,microinvasive gastric cancer
hsa-miR-18b-5p,microinvasive gastric cancer
hsa-miR-190a-5p,microinvasive gastric cancer
hsa-miR-191-5p,microinvasive gastric cancer
hsa-miR-192-5p,microinvasive gastric cancer
hsa-miR-193a-3p,microinvasive gastric cancer
hsa-miR-193b-3p,microinvasive gastric cancer
hsa-miR-194-5p,microinvasive gastric cancer
hsa-miR-195-5p,microinvasive gastric cancer
hsa-miR-196a-5p,microinvasive gastric cancer
hsa-miR-196b-5p,microinvasive gastric cancer
hsa-miR-197-3p,microinvasive gastric cancer
hsa-miR-19a-3p,microinvasive gastric cancer
hsa-miR-19b-3p,microinvasive gastric cancer
hsa-miR-200a-3p,microinvasive gastric cancer
hsa-miR-200b-3p,microinvasive gastric cancer
hsa-miR-200c-3p,microinvasive gastric cancer
hsa-miR-202-3p,microinvasive gastric cancer
hsa-miR-204-5p,microinvasive gastric cancer
hsa-miR-20a-5p,microinvasive gastric cancer
hsa-miR-20b-5p,microinvasive gastric cancer
hsa-miR-211-5p,microinvasive gastric cancer
hsa-miR-212-3p,microinvasive gastric cancer
hsa-miR-214-3p,microinvasive gastric cancer
hsa-miR-215-5p,microinvasive gastric cancer
hsa-miR-21-5p,microinvasive gastric cancer
hsa-miR-216a-5p,microinvasive gastric cancer
hsa-miR-219a-5p,microinvasive gastric cancer
hsa-miR-23a-3p,microinvasive gastric cancer
hsa-miR-23b-3p,microinvasive gastric cancer
hsa-miR-23c,microinvasive gastric cancer
hsa-miR-25-3p,microinvasive gastric cancer
hsa-miR-27a-3p,microinvasive gastric cancer
hsa-miR-27b-3p,microinvasive gastric cancer
hsa-miR-28-5p,microinvasive gastric cancer
hsa-miR-296-3p,microinvasive gastric cancer
hsa-miR-29a-3p,microinvasive gastric cancer
hsa-miR-29b-3p,microinvasive gastric cancer
hsa-miR-29c-3p,microinvasive gastric cancer
hsa-miR-300,microinvasive gastric cancer
hsa-miR-301a-3p,microinvasive gastric cancer
hsa-miR-302a-3p,microinvasive gastric cancer
hsa-miR-302b-3p,microinvasive gastric cancer
hsa-miR-302c-3p,microinvasive gastric cancer
hsa-miR-302d-3p,microinvasive gastric cancer
hsa-miR-302e,microinvasive gastric cancer
hsa-miR-30a-5p,microinvasive gastric cancer
hsa-miR-30b-5p,microinvasive gastric cancer
hsa-miR-30c-5p,microinvasive gastric cancer
hsa-miR-30d-5p,microinvasive gastric cancer
hsa-miR-30e-5p,microinvasive gastric cancer
hsa-miR-3139,microinvasive gastric cancer
hsa-miR-31-5p,microinvasive gastric cancer
hsa-miR-3167,microinvasive gastric cancer
hsa-miR-320b,microinvasive gastric cancer
hsa-miR-320c,microinvasive gastric cancer
hsa-miR-320d,microinvasive gastric cancer
hsa-miR-324-5p,microinvasive gastric cancer
hsa-miR-32-5p,microinvasive gastric cancer
hsa-miR-326,microinvasive gastric cancer
hsa-miR-329-3p,microinvasive gastric cancer
hsa-miR-330-5p,microinvasive gastric cancer
hsa-miR-335-5p,microinvasive gastric cancer
hsa-miR-338-3p,microinvasive gastric cancer
hsa-miR-340-5p,microinvasive gastric cancer
hsa-miR-342-3p,microinvasive gastric cancer
hsa-miR-34a-5p,microinvasive gastric cancer
hsa-miR-34c-5p,microinvasive gastric cancer
hsa-miR-3529-5p,microinvasive gastric cancer
hsa-miR-3619-5p,microinvasive gastric cancer
hsa-miR-362-3p,microinvasive gastric cancer
hsa-miR-363-3p,microinvasive gastric cancer
hsa-miR-365a-3p,microinvasive gastric cancer
hsa-miR-3666,microinvasive gastric cancer
hsa-miR-367-3p,microinvasive gastric cancer
hsa-miR-370-3p,microinvasive gastric cancer
hsa-miR-371a-5p,microinvasive gastric cancer
hsa-miR-372-3p,microinvasive gastric cancer
hsa-miR-373-3p,microinvasive gastric cancer
hsa-miR-374a-5p,microinvasive gastric cancer
hsa-miR-374b-5p,microinvasive gastric cancer
hsa-miR-376c-3p,microinvasive gastric cancer
hsa-miR-377-3p,microinvasive gastric cancer
hsa-miR-379-5p,microinvasive gastric cancer
hsa-miR-381-3p,microinvasive gastric cancer
hsa-miR-410-3p,microinvasive gastric cancer
hsa-miR-421,microinvasive gastric cancer
hsa-miR-424-5p,microinvasive gastric cancer
hsa-miR-425-5p,microinvasive gastric cancer
hsa-miR-4262,microinvasive gastric cancer
hsa-miR-4295,microinvasive gastric cancer
hsa-miR-429,microinvasive gastric cancer
hsa-miR-4306,microinvasive gastric cancer
hsa-miR-4319,microinvasive gastric cancer
hsa-miR-433-3p,microinvasive gastric cancer
hsa-miR-4429,microinvasive gastric cancer
hsa-miR-4458,microinvasive gastric cancer
hsa-miR-448,microinvasive gastric cancer
hsa-miR-449a,microinvasive gastric cancer
hsa-miR-449b-5p,microinvasive gastric cancer
hsa-miR-4500,microinvasive gastric cancer
hsa-miR-454-3p,microinvasive gastric cancer
hsa-miR-4644,microinvasive gastric cancer
hsa-miR-4735-3p,microinvasive gastric cancer
hsa-miR-4782-3p,microinvasive gastric cancer
hsa-miR-485-5p,microinvasive gastric cancer
hsa-miR-486-5p,microinvasive gastric cancer
hsa-miR-488-3p,microinvasive gastric cancer
hsa-miR-490-3p,microinvasive gastric cancer
hsa-miR-491-5p,microinvasive gastric cancer
hsa-miR-494-3p,microinvasive gastric cancer
hsa-miR-495-3p,microinvasive gastric cancer
hsa-miR-497-5p,microinvasive gastric cancer
hsa-miR-499a-5p,microinvasive gastric cancer
hsa-miR-505-3p,microinvasive gastric cancer
hsa-miR-506-3p,microinvasive gastric cancer
hsa-miR-519d-3p,microinvasive gastric cancer
hsa-miR-520a-3p,microinvasive gastric cancer
hsa-miR-520c-3p,microinvasive gastric cancer
hsa-miR-520d-3p,microinvasive gastric cancer
hsa-miR-539-5p,microinvasive gastric cancer
hsa-miR-542-3p,microinvasive gastric cancer
hsa-miR-543,microinvasive gastric cancer
hsa-miR-544a,microinvasive gastric cancer
hsa-miR-590-3p,microinvasive gastric cancer
hsa-miR-590-5p,microinvasive gastric cancer
hsa-miR-599,microinvasive gastric cancer
hsa-miR-615-3p,microinvasive gastric cancer
hsa-miR-653-5p,microinvasive gastric cancer
hsa-miR-708-5p,microinvasive gastric cancer
hsa-miR-758-3p,microinvasive gastric cancer
hsa-miR-7-5p,microinvasive gastric cancer
hsa-miR-761,microinvasive gastric cancer
hsa-miR-876-5p,microinvasive gastric cancer
hsa-miR-92a-3p,microinvasive gastric cancer
hsa-miR-92b-3p,microinvasive gastric cancer
hsa-miR-93-5p,microinvasive gastric cancer
hsa-miR-9-5p,microinvasive gastric cancer
hsa-miR-96-5p,microinvasive gastric cancer
hsa-miR-98-5p,microinvasive gastric cancer
hsa-let-7a-5p,neurodegenerative disease
hsa-let-7b-5p,neurodegenerative disease
hsa-let-7c-5p,neurodegenerative disease
hsa-let-7d-5p,neurodegenerative disease
hsa-let-7e-5p,neurodegenerative disease
hsa-let-7f-5p,neurodegenerative disease
hsa-let-7g-5p,neurodegenerative disease
hsa-let-7i-5p,neurodegenerative disease
hsa-miR-101-3p,neurodegenerative disease
hsa-miR-103a-3p,neurodegenerative disease
hsa-miR-106a-5p,neurodegenerative disease
hsa-miR-106b-5p,neurodegenerative disease
hsa-miR-107,neurodegenerative disease
hsa-miR-10a-5p,neurodegenerative disease
hsa-miR-10b-5p,neurodegenerative disease
hsa-miR-122-5p,neurodegenerative disease
hsa-miR-124-3p,neurodegenerative disease
hsa-miR-125a-5p,neurodegenerative disease
hsa-miR-125b-5p,neurodegenerative disease
hsa-miR-126-3p,neurodegenerative disease
hsa-miR-1271-5p,neurodegenerative disease
hsa-miR-129-5p,neurodegenerative disease
hsa-miR-130a-3p,neurodegenerative disease
hsa-miR-130b-3p,neurodegenerative disease
hsa-miR-132-3p,neurodegenerative disease
hsa-miR-135a-5p,neurodegenerative disease
hsa-miR-135b-5p,neurodegenerative disease
hsa-miR-136-5p,neurodegenerative disease
hsa-miR-139-5p,neurodegenerative disease
hsa-miR-140-5p,neurodegenerative disease
hsa-miR-141-3p,neurodegenerative disease
hsa-miR-144-3p,neurodegenerative disease
hsa-miR-146a-5p,neurodegenerative disease
hsa-miR-146b-5p,neurodegenerative disease
hsa-miR-148a-3p,neurodegenerative disease
hsa-miR-148b-3p,neurodegenerative disease
hsa-miR-149-5p,neurodegenerative disease
hsa-miR-150-5p,neurodegenerative disease
hsa-miR-152-3p,neurodegenerative disease
hsa-miR-153-3p,neurodegenerative disease
hsa-miR-154-5p,neurodegenerative disease
hsa-miR-155-5p,neurodegenerative disease
hsa-miR-15a-5p,neurodegenerative disease
hsa-miR-15b-5p,neurodegenerative disease
hsa-miR-16-5p,neurodegenerative disease
hsa-miR-17-5p,neurodegenerative disease
hsa-miR-181a-5p,neurodegenerative disease
hsa-miR-181b-5p,neurodegenerative disease
hsa-miR-181c-5p,neurodegenerative disease
hsa-miR-181d-5p,neurodegenerative disease
hsa-miR-182-5p,neurodegenerative disease
hsa-miR-185-5p,neurodegenerative disease
hsa-miR-186-5p,neurodegenerative disease
hsa-miR-18a-5p,neurodegenerative disease
hsa-miR-18b-5p,neurodegenerative disease
hsa-miR-190a-5p,neurodegenerative disease
hsa-miR-191-5p,neurodegenerative disease
hsa-miR-192-5p,neurodegenerative disease
hsa-miR-193a-3p,neurodegenerative disease
hsa-miR-193b-3p,neurodegenerative disease
hsa-miR-194-5p,neurodegenerative disease
hsa-miR-195-5p,neurodegenerative disease
hsa-miR-196a-5p,neurodegenerative disease
hsa-miR-196b-5p,neurodegenerative disease
hsa-miR-197-3p,neurodegenerative disease
hsa-miR-19a-3p,neurodegenerative disease
hsa-miR-19b-3p,neurodegenerative disease
hsa-miR-200a-3p,neurodegenerative disease
hsa-miR-200b-3p,neurodegenerative disease
hsa-miR-200c-3p,neurodegenerative disease
hsa-miR-202-3p,neurodegenerative disease
hsa-miR-204-5p,neurodegenerative disease
hsa-miR-20a-5p,neurodegenerative disease
hsa-miR-20b-5p,neurodegenerative disease
hsa-miR-211-5p,neurodegenerative disease
hsa-miR-212-3p,neurodegenerative disease
hsa-miR-214-3p,neurodegenerative disease
hsa-miR-215-5p,neurodegenerative disease
hsa-miR-21-5p,neurodegenerative disease
hsa-miR-216a-5p,neurodegenerative disease
hsa-miR-219a-5p,neurodegenerative disease
hsa-miR-23a-3p,neurodegenerative disease
hsa-miR-23b-3p,neurodegenerative disease
hsa-miR-23c,neurodegenerative disease
hsa-miR-25-3p,neurodegenerative disease
hsa-miR-27a-3p,neurodegenerative disease
hsa-miR-27b-3p,neurodegenerative disease
hsa-miR-28-5p,neurodegenerative disease
hsa-miR-296-3p,neurodegenerative disease
hsa-miR-29a-3p,neurodegenerative disease
hsa-miR-29b-3p,neurodegenerative disease
hsa-miR-29c-3p,neurodegenerative disease
hsa-miR-300,neurodegenerative disease
hsa-miR-301a-3p,neurodegenerative disease
hsa-miR-302a-3p,neurodegenerative disease
hsa-miR-302b-3p,neurodegenerative disease
hsa-miR-302c-3p,neurodegenerative disease
hsa-miR-302d-3p,neurodegenerative disease
hsa-miR-302e,neurodegenerative disease
hsa-miR-30a-5p,neurodegenerative disease
hsa-miR-30b-5p,neurodegenerative disease
hsa-miR-30c-5p,neurodegenerative disease
hsa-miR-30d-5p,neurodegenerative disease
hsa-miR-30e-5p,neurodegenerative disease
hsa-miR-3139,neurodegenerative disease
hsa-miR-31-5p,neurodegenerative disease
hsa-miR-3167,neurodegenerative disease
hsa-miR-320b,neurodegenerative disease
hsa-miR-320c,neurodegenerative disease
hsa-miR-320d,neurodegenerative disease
hsa-miR-324-5p,neurodegenerative disease
hsa-miR-32-5p,neurodegenerative disease
hsa-miR-326,neurodegenerative disease
hsa-miR-329-3p,neurodegenerative disease
hsa-miR-330-5p,neurodegenerative disease
hsa-miR-335-5p,neurodegenerative disease
hsa-miR-338-3p,neurodegenerative disease
hsa-miR-340-5p,neurodegenerative disease
hsa-miR-342-3p,neurodegenerative disease
hsa-miR-34a-5p,neurodegenerative disease
hsa-miR-34c-5p,neurodegenerative disease
hsa-miR-3529-5p,neurodegenerative disease
hsa-miR-3619-5p,neurodegenerative disease
hsa-miR-362-3p,neurodegenerative disease
hsa-miR-363-3p,neurodegenerative disease
hsa-miR-365a-3p,neurodegenerative disease
hsa-miR-3666,neurodegenerative disease
hsa-miR-367-3p,neurodegenerative disease
hsa-miR-370-3p,neurodegenerative disease
hsa-miR-371a-5p,neurodegenerative disease
hsa-miR-372-3p,neurodegenerative disease
hsa-miR-373-3p,neurodegenerative disease
hsa-miR-374a-5p,neurodegenerative disease
hsa-miR-374b-5p,neurodegenerative disease
hsa-miR-376c-3p,neurodegenerative disease
hsa-miR-377-3p,neurodegenerative disease
hsa-miR-379-5p,neurodegenerative disease
hsa-miR-381-3p,neurodegenerative disease
hsa-miR-410-3p,neurodegenerative disease
hsa-miR-421,neurodegenerative disease
hsa-miR-424-5p,neurodegenerative disease
hsa-miR-425-5p,neurodegenerative disease
hsa-miR-4262,neurodegenerative disease
hsa-miR-4295,neurodegenerative disease
hsa-miR-429,neurodegenerative disease
hsa-miR-4306,neurodegenerative disease
hsa-miR-4319,neurodegenerative disease
hsa-miR-433-3p,neurodegenerative disease
hsa-miR-4429,neurodegenerative disease
hsa-miR-4458,neurodegenerative disease
hsa-miR-448,neurodegenerative disease
hsa-miR-449a,neurodegenerative disease
hsa-miR-449b-5p,neurodegenerative disease
hsa-miR-4500,neurodegenerative disease
hsa-miR-454-3p,neurodegenerative disease
hsa-miR-4644,neurodegenerative disease
hsa-miR-4735-3p,neurodegenerative disease
hsa-miR-4782-3p,neurodegenerative disease
hsa-miR-485-5p,neurodegenerative disease
hsa-miR-486-5p,neurodegenerative disease
hsa-miR-488-3p,neurodegenerative disease
hsa-miR-490-3p,neurodegenerative disease
hsa-miR-491-5p,neurodegenerative disease
hsa-miR-494-3p,neurodegenerative disease
hsa-miR-495-3p,neurodegenerative disease
hsa-miR-497-5p,neurodegenerative disease
hsa-miR-499a-5p,neurodegenerative disease
hsa-miR-505-3p,neurodegenerative disease
hsa-miR-506-3p,neurodegenerative disease
hsa-miR-519d-3p,neurodegenerative disease
hsa-miR-520a-3p,neurodegenerative disease
hsa-miR-520c-3p,neurodegenerative disease
hsa-miR-520d-3p,neurodegenerative disease
hsa-miR-539-5p,neurodegenerative disease
hsa-miR-542-3p,neurodegenerative disease
hsa-miR-543,neurodegenerative disease
hsa-miR-544a,neurodegenerative disease
hsa-miR-590-3p,neurodegenerative disease
hsa-miR-590-5p,neurodegenerative disease
hsa-miR-599,neurodegenerative disease
hsa-miR-615-3p,neurodegenerative disease
hsa-miR-653-5p,neurodegenerative disease
hsa-miR-708-5p,neurodegenerative disease
hsa-miR-758-3p,neurodegenerative disease
hsa-miR-7-5p,neurodegenerative disease
hsa-miR-761,neurodegenerative disease
hsa-miR-873-5p,neurodegenerative disease
hsa-miR-876-5p,neurodegenerative disease
hsa-miR-92a-3p,neurodegenerative disease
hsa-miR-92b-3p,neurodegenerative disease
hsa-miR-93-5p,neurodegenerative disease
hsa-miR-9-5p,neurodegenerative disease
hsa-miR-96-5p,neurodegenerative disease
hsa-miR-98-5p,neurodegenerative disease
hsa-miR-125b-5p,osteosarcoma
hsa-miR-126-3p,osteosarcoma
hsa-miR-1271-5p,osteosarcoma
hsa-miR-132-3p,osteosarcoma
hsa-miR-139-5p,osteosarcoma
hsa-miR-141-3p,osteosarcoma
hsa-miR-144-3p,osteosarcoma
